Municipio;latitude;longitude
BRASILIA;-294598838,9;-630226874,3
BRASILIA;-294618290;-630268423,1
BRASILIA;-294637741;-630309971,9
BRASILIA;-294657192,1;-630351520,7
BRASILIA;-294676643,1;-630393069,5
BRASILIA;-294696094,1;-630434618,2
BRASILIA;-294715545,2;-630476167
BRASILIA;-294734996,2;-630517715,8
BRASILIA;-294754447,3;-630559264,6
BRASILIA;latitude;longitude
BRASILIA;-294773898,3;-630600813,4
BRASILIA;-294793349,4;-630642362,1
BRASILIA;-294812800,4;-630683910,9
BRASILIA;-294832251,5;-630725459,7
BRASILIA;-294851702,5;-630767008,5
BRASILIA;-294871153,6;-630808557,3
BRASILIA;-294890604,6;-630850106
BRASILIA;-294910055,7;-630891654,8
BRASILIA;-294929506,7;-630933203,6
BRASILIA;-294948957,8;-630974752,4
BRASILIA;-294968408,8;-631016301,2
BRASILIA;-294987859,9;-631057849,9
BRASILIA;-295007310,9;-631099398,7
BRASILIA;-295026762;-631140947,5
BRASILIA;-295046213;-631182496,3
BRASILIA;-295065664,1;-631224045,1
BRASILIA;-295085115,1;-631265593,8
BRASILIA;-295104566,2;-631307142,6
BRASILIA;-295124017,2;-631348691,4
BRASILIA;-295143468,3;-631390240,2
BRASILIA;-295162919,3;-631431789
BRASILIA;latitude;longitude
BRASILIA;-295182370,4;-631473337,7
BRASILIA;-295201821,4;-631514886,5
BRASILIA;-295221272,4;-631556435,3
BRASILIA;-295240723,5;-631597984,1
BRASILIA;-295260174,5;-631639532,9
BRASILIA;-295279625,6;-631681081,6
BRASILIA;-295299076,6;-631722630,4
BRASILIA;-295318527,7;-631764179,2
BRASILIA;-295337978,7;-631805728
BRASILIA;-295357429,8;-631847276,8
BRASILIA;-295376880,8;-631888825,5
BRASILIA;-295396331,9;-631930374,3
BRASILIA;-295415782,9;-631971923,1
BRASILIA;-295435234;-632013471,9
BRASILIA;-295454685;-632055020,7
BRASILIA;-295474136,1;-632096569,5
BRASILIA;-295493587,1;-632138118,2
BRASILIA;-295513038,2;-632179667
BRASILIA;-295532489,2;-632221215,8
BRASILIA;-295551940,3;-632262764,6
BRASILIA;-295571391,3;-632304313,4
BRASILIA;latitude;longitude
BRASILIA;-295590842,4;-632345862,1
BRASILIA;-295610293,4;-632387410,9
BRASILIA;-295629744,5;-632428959,7
BRASILIA;-295649195,5;-632470508,5
BRASILIA;-295668646,6;-632512057,3
BRASILIA;-295688097,6;-632553606
BRASILIA;-295707548,6;-632595154,8
BRASILIA;-295726999,7;-632636703,6
BRASILIA;-295746450,7;-632678252,4
BRASILIA;-295765901,8;-632719801,2
BRASILIA;-295785352,8;-632761349,9
BRASILIA;-295804803,9;-632802898,7
BRASILIA;-295824254,9;-632844447,5
BRASILIA;-295843706;-632885996,3
BRASILIA;-295863157;-632927545,1
BRASILIA;-295882608,1;-632969093,8
BRASILIA;-295902059,1;-633010642,6
BRASILIA;-295921510,2;-633052191,4
BRASILIA;-295940961,2;-633093740,2
BRASILIA;-295960412,3;-633135289
BRASILIA;-295979863,3;-633176837,7
BRASILIA;latitude;longitude
BRASILIA;-295999314,4;-633218386,5
BRASILIA;-296018765,4;-633259935,3
BRASILIA;-296038216,5;-633301484,1
BRASILIA;-296057667,5;-633343032,9
BRASILIA;-296077118,6;-633384581,6
BRASILIA;-296096569,6;-633426130,4
BRASILIA;-296116020,7;-633467679,2
BRASILIA;-296135471,7;-633509228
BRASILIA;-296154922,8;-633550776,8
BRASILIA;-296174373,8;-633592325,6
BRASILIA;-296193824,8;-633633874,3
BRASILIA;-296213275,9;-633675423,1
BRASILIA;-296232726,9;-633716971,9
BRASILIA;-296252178;-633758520,7
BRASILIA;-296271629;-633800069,5
BRASILIA;-296291080,1;-633841618,2
BRASILIA;-296310531,1;-633883167
BRASILIA;-296329982,2;-633924715,8
BRASILIA;-296349433,2;-633966264,6
BRASILIA;-296368884,3;-634007813,4
BRASILIA;-296388335,3;-634049362,1
BRASILIA;latitude;longitude
BRASILIA;-296407786,4;-634090910,9
BRASILIA;-296427237,4;-634132459,7
BRASILIA;-296446688,5;-634174008,5
BRASILIA;-296466139,5;-634215557,3
BRASILIA;-296485590,6;-634257106
BRASILIA;-296505041,6;-634298654,8
BRASILIA;-296524492,7;-634340203,6
BRASILIA;-296543943,7;-634381752,4
BRASILIA;-296563394,8;-634423301,2
BRASILIA;-296582845,8;-634464849,9
BRASILIA;-296602296,9;-634506398,7
BRASILIA;-296621747,9;-634547947,5
BRASILIA;-296641199;-634589496,3
BRASILIA;-296660650;-634631045,1
BRASILIA;-296680101,1;-634672593,8
BRASILIA;-296699552,1;-634714142,6
BRASILIA;-296719003,1;-634755691,4
BRASILIA;-296738454,2;-634797240,2
BRASILIA;-296757905,2;-634838789
BRASILIA;-296777356,3;-634880337,7
BRASILIA;-296796807,3;-634921886,5
BRASILIA;latitude;longitude
BRASILIA;-296816258,4;-634963435,3
BRASILIA;-296835709,4;-635004984,1
BRASILIA;-296855160,5;-635046532,9
BRASILIA;-296874611,5;-635088081,6
BRASILIA;-296894062,6;-635129630,4
BRASILIA;-296913513,6;-635171179,2
BRASILIA;-296932964,7;-635212728
BRASILIA;-296952415,7;-635254276,8
BRASILIA;-296971866,8;-635295825,6
BRASILIA;-296991317,8;-635337374,3
BRASILIA;-297010768,9;-635378923,1
BRASILIA;-297030219,9;-635420471,9
BRASILIA;-297049671;-635462020,7
BRASILIA;-297069122;-635503569,5
BRASILIA;-297088573,1;-635545118,2
BRASILIA;-297108024,1;-635586667
BRASILIA;-297127475,2;-635628215,8
BRASILIA;-297146926,2;-635669764,6
BRASILIA;-297166377,3;-635711313,4
BRASILIA;-297185828,3;-635752862,1
BRASILIA;-297205279,3;-635794410,9
BRASILIA;latitude;longitude
BRASILIA;-297224730,4;-635835959,7
BRASILIA;-297244181,4;-635877508,5
BRASILIA;-297263632,5;-635919057,3
BRASILIA;-297283083,5;-635960606
BRASILIA;-297302534,6;-636002154,8
BRASILIA;-297321985,6;-636043703,6
BRASILIA;-297341436,7;-636085252,4
BRASILIA;-297360887,7;-636126801,2
BRASILIA;-297380338,8;-636168349,9
BRASILIA;-297399789,8;-636209898,7
BRASILIA;-297419240,9;-636251447,5
BRASILIA;-297438691,9;-636292996,3
BRASILIA;-297458143;-636334545,1
BRASILIA;-297477594;-636376093,8
BRASILIA;-297497045,1;-636417642,6
BRASILIA;-297516496,1;-636459191,4
BRASILIA;-297535947,2;-636500740,2
BRASILIA;-297555398,2;-636542289
BRASILIA;-297574849,3;-636583837,7
BRASILIA;-297594300,3;-636625386,5
BRASILIA;-297613751,4;-636666935,3
BRASILIA;latitude;longitude
BRASILIA;-297633202,4;-636708484,1
BRASILIA;-297652653,5;-636750032,9
BRASILIA;-297672104,5;-636791581,7
BRASILIA;-297691555,5;-636833130,4
BRASILIA;-297711006,6;-636874679,2
BRASILIA;-297730457,6;-636916228
BRASILIA;-297749908,7;-636957776,8
BRASILIA;-297769359,7;-636999325,6
BRASILIA;-297788810,8;-637040874,3
BRASILIA;-297808261,8;-637082423,1
BRASILIA;-297827712,9;-637123971,9
BRASILIA;-297847163,9;-637165520,7
BRASILIA;-297866615;-637207069,5
BRASILIA;-297886066;-637248618,2
BRASILIA;-297905517,1;-637290167
BRASILIA;-297924968,1;-637331715,8
BRASILIA;-297944419,2;-637373264,6
BRASILIA;-297963870,2;-637414813,4
BRASILIA;-297983321,3;-637456362,1
BRASILIA;-298002772,3;-637497910,9
BRASILIA;-298022223,4;-637539459,7
BRASILIA;latitude;longitude
BRASILIA;-298041674,4;-637581008,5
BRASILIA;-298061125,5;-637622557,3
BRASILIA;-298080576,5;-637664106
BRASILIA;-298100027,6;-637705654,8
BRASILIA;-298119478,6;-637747203,6
BRASILIA;-298138929,7;-637788752,4
BRASILIA;-298158380,7;-637830301,2
BRASILIA;-298177831,8;-637871849,9
BRASILIA;-298197282,8;-637913398,7
BRASILIA;-298216733,8;-637954947,5
BRASILIA;-298236184,9;-637996496,3
BRASILIA;-298255635,9;-638038045,1
BRASILIA;-298275087;-638079593,8
BRASILIA;-298294538;-638121142,6
BRASILIA;-298313989,1;-638162691,4
BRASILIA;-298333440,1;-638204240,2
BRASILIA;-298352891,2;-638245789
BRASILIA;-298372342,2;-638287337,7
BRASILIA;-298391793,3;-638328886,5
BRASILIA;-298411244,3;-638370435,3
BRASILIA;-298430695,4;-638411984,1
BRASILIA;latitude;longitude
BRASILIA;-298450146,4;-638453532,9
BRASILIA;-298469597,5;-638495081,7
BRASILIA;-298489048,5;-638536630,4
BRASILIA;-298508499,6;-638578179,2
BRASILIA;-298527950,6;-638619728
BRASILIA;-298547401,7;-638661276,8
BRASILIA;-298566852,7;-638702825,6
BRASILIA;-298586303,8;-638744374,3
BRASILIA;-298605754,8;-638785923,1
BRASILIA;-298625205,9;-638827471,9
BRASILIA;-298644656,9;-638869020,7
BRASILIA;-298664108;-638910569,5
BRASILIA;-298683559;-638952118,2
BRASILIA;-298703010;-638993667
BRASILIA;-298722461,1;-639035215,8
BRASILIA;-298741912,1;-639076764,6
BRASILIA;-298761363,2;-639118313,4
BRASILIA;-298780814,2;-639159862,1
BRASILIA;-298800265,3;-639201410,9
BRASILIA;-298819716,3;-639242959,7
BRASILIA;-298839167,4;-639284508,5
BRASILIA;latitude;longitude
BRASILIA;-298858618,4;-639326057,3
BRASILIA;-298878069,5;-639367606
BRASILIA;-298897520,5;-639409154,8
BRASILIA;-298916971,6;-639450703,6
BRASILIA;-298936422,6;-639492252,4
BRASILIA;-298955873,7;-639533801,2
BRASILIA;-298975324,7;-639575349,9
BRASILIA;-298994775,8;-639616898,7
BRASILIA;-299014226,8;-639658447,5
BRASILIA;-299033677,9;-639699996,3
BRASILIA;-299053128,9;-639741545,1
BRASILIA;-299072580;-639783093,8
BRASILIA;-299092031;-639824642,6
BRASILIA;-299111482,1;-639866191,4
BRASILIA;-299130933,1;-639907740,2
BRASILIA;-299150384,2;-639949289
BRASILIA;-299169835,2;-639990837,8
BRASILIA;-299189286,2;-640032386,5
BRASILIA;-299208737,3;-640073935,3
BRASILIA;-299228188,3;-640115484,1
BRASILIA;-299247639,4;-640157032,9
BRASILIA;latitude;longitude
BRASILIA;-299267090,4;-640198581,7
BRASILIA;-299286541,5;-640240130,4
BRASILIA;-299305992,5;-640281679,2
BRASILIA;-299325443,6;-640323228
BRASILIA;-299344894,6;-640364776,8
BRASILIA;-299364345,7;-640406325,6
BRASILIA;-299383796,7;-640447874,3
BRASILIA;-299403247,8;-640489423,1
BRASILIA;-299422698,8;-640530971,9
BRASILIA;-299442149,9;-640572520,7
BRASILIA;-299461600,9;-640614069,5
BRASILIA;-299481052;-640655618,2
BRASILIA;-299500503;-640697167
BRASILIA;-299519954,1;-640738715,8
BRASILIA;-299539405,1;-640780264,6
BRASILIA;-299558856,2;-640821813,4
BRASILIA;-299578307,2;-640863362,1
BRASILIA;-299597758,3;-640904910,9
BRASILIA;-299617209,3;-640946459,7
BRASILIA;-299636660,4;-640988008,5
BRASILIA;-299656111,4;-641029557,3
BRASILIA;latitude;longitude
BRASILIA;-299675562,5;-641071106
BRASILIA;-299695013,5;-641112654,8
BRASILIA;-299714464,5;-641154203,6
BRASILIA;-299733915,6;-641195752,4
BRASILIA;-299753366,6;-641237301,2
BRASILIA;-299772817,7;-641278849,9
BRASILIA;-299792268,7;-641320398,7
BRASILIA;-299811719,8;-641361947,5
BRASILIA;-299831170,8;-641403496,3
BRASILIA;-299850621,9;-641445045,1
BRASILIA;-299870072,9;-641486593,8
BRASILIA;-299889524;-641528142,6
BRASILIA;-299908975;-641569691,4
BRASILIA;-299928426,1;-641611240,2
BRASILIA;-299947877,1;-641652789
BRASILIA;-299967328,2;-641694337,8
BRASILIA;-299986779,2;-641735886,5
BRASILIA;-300006230,3;-641777435,3
BRASILIA;-300025681,3;-641818984,1
BRASILIA;-300045132,4;-641860532,9
BRASILIA;-300064583,4;-641902081,7
BRASILIA;latitude;longitude
BRASILIA;-300084034,5;-641943630,4
BRASILIA;-300103485,5;-641985179,2
BRASILIA;-300122936,6;-642026728
BRASILIA;-300142387,6;-642068276,8
BRASILIA;-300161838,7;-642109825,6
BRASILIA;-300181289,7;-642151374,3
BRASILIA;-300200740,7;-642192923,1
BRASILIA;-300220191,8;-642234471,9
BRASILIA;-300239642,8;-642276020,7
BRASILIA;-300259093,9;-642317569,5
BRASILIA;-300278544,9;-642359118,2
BRASILIA;-300297996;-642400667
BRASILIA;-300317447;-642442215,8
BRASILIA;-300336898,1;-642483764,6
BRASILIA;-300356349,1;-642525313,4
BRASILIA;-300375800,2;-642566862,1
BRASILIA;-300395251,2;-642608410,9
BRASILIA;-300414702,3;-642649959,7
BRASILIA;-300434153,3;-642691508,5
BRASILIA;-300453604,4;-642733057,3
BRASILIA;-300473055,4;-642774606
BRASILIA;latitude;longitude
BRASILIA;-300492506,5;-642816154,8
BRASILIA;-300511957,5;-642857703,6
BRASILIA;-300531408,6;-642899252,4
BRASILIA;-300550859,6;-642940801,2
BRASILIA;-300570310,7;-642982349,9
BRASILIA;-300589761,7;-643023898,7
BRASILIA;-300609212,8;-643065447,5
BRASILIA;-300628663,8;-643106996,3
BRASILIA;-300648114,9;-643148545,1
BRASILIA;-300667565,9;-643190093,9
BRASILIA;-300687016,9;-643231642,6
BRASILIA;-300706468;-643273191,4
BRASILIA;-300725919;-643314740,2
BRASILIA;-300745370,1;-643356289
BRASILIA;-300764821,1;-643397837,8
BRASILIA;-300784272,2;-643439386,5
BRASILIA;-300803723,2;-643480935,3
BRASILIA;-300823174,3;-643522484,1
BRASILIA;-300842625,3;-643564032,9
BRASILIA;-300862076,4;-643605581,7
BRASILIA;-300881527,4;-643647130,4
BRASILIA;latitude;longitude
BRASILIA;-300900978,5;-643688679,2
BRASILIA;-300920429,5;-643730228
BRASILIA;-300939880,6;-643771776,8
BRASILIA;-300959331,6;-643813325,6
BRASILIA;-300978782,7;-643854874,3
BRASILIA;-300998233,7;-643896423,1
BRASILIA;-301017684,8;-643937971,9
BRASILIA;-301037135,8;-643979520,7
BRASILIA;-301056586,9;-644021069,5
BRASILIA;-301076037,9;-644062618,2
BRASILIA;-301095489;-644104167
BRASILIA;-301114940;-644145715,8
BRASILIA;-301134391,1;-644187264,6
BRASILIA;-301153842,1;-644228813,4
BRASILIA;-301173293,2;-644270362,1
BRASILIA;-301192744,2;-644311910,9
BRASILIA;-301212195,2;-644353459,7
BRASILIA;-301231646,3;-644395008,5
BRASILIA;-301251097,3;-644436557,3
BRASILIA;-301270548,4;-644478106
BRASILIA;-301289999,4;-644519654,8
BRASILIA;latitude;longitude
BRASILIA;-301309450,5;-644561203,6
BRASILIA;-301328901,5;-644602752,4
BRASILIA;-301348352,6;-644644301,2
BRASILIA;-301367803,6;-644685849,9
BRASILIA;-301387254,7;-644727398,7
BRASILIA;-301406705,7;-644768947,5
BRASILIA;-301426156,8;-644810496,3
BRASILIA;-301445607,8;-644852045,1
BRASILIA;-301465058,9;-644893593,9
BRASILIA;-301484509,9;-644935142,6
BRASILIA;-301503961;-644976691,4
BRASILIA;-301523412;-645018240,2
BRASILIA;-301542863,1;-645059789
BRASILIA;-301562314,1;-645101337,8
BRASILIA;-301581765,2;-645142886,5
BRASILIA;-301601216,2;-645184435,3
BRASILIA;-301620667,3;-645225984,1
BRASILIA;-301640118,3;-645267532,9
BRASILIA;-301659569,4;-645309081,7
BRASILIA;-301679020,4;-645350630,4
BRASILIA;-301698471,4;-645392179,2
BRASILIA;latitude;longitude
BRASILIA;-301717922,5;-645433728
BRASILIA;-301737373,5;-645475276,8
BRASILIA;-301756824,6;-645516825,6
BRASILIA;-301776275,6;-645558374,3
BRASILIA;-301795726,7;-645599923,1
BRASILIA;-301815177,7;-645641471,9
BRASILIA;-301834628,8;-645683020,7
BRASILIA;-301854079,8;-645724569,5
BRASILIA;-301873530,9;-645766118,2
BRASILIA;-301892981,9;-645807667
BRASILIA;-301912433;-645849215,8
BRASILIA;-301931884;-645890764,6
BRASILIA;-301951335,1;-645932313,4
BRASILIA;-301970786,1;-645973862,1
BRASILIA;-301990237,2;-646015410,9
BRASILIA;-302009688,2;-646056959,7
BRASILIA;-302029139,3;-646098508,5
BRASILIA;-302048590,3;-646140057,3
BRASILIA;-302068041,4;-646181606
BRASILIA;-302087492,4;-646223154,8
BRASILIA;-302106943,5;-646264703,6
BRASILIA;latitude;longitude
BRASILIA;-302126394,5;-646306252,4
BRASILIA;-302145845,6;-646347801,2
BRASILIA;-302165296,6;-646389350
BRASILIA;-302184747,6;-646430898,7
BRASILIA;-302204198,7;-646472447,5
BRASILIA;-302223649,7;-646513996,3
BRASILIA;-302243100,8;-646555545,1
BRASILIA;-302262551,8;-646597093,9
BRASILIA;-302282002,9;-646638642,6
BRASILIA;-302301453,9;-646680191,4
BRASILIA;-302320905;-646721740,2
BRASILIA;-302340356;-646763289
BRASILIA;-302359807,1;-646804837,8
BRASILIA;-302379258,1;-646846386,5
BRASILIA;-302398709,2;-646887935,3
BRASILIA;-302418160,2;-646929484,1
BRASILIA;-302437611,3;-646971032,9
BRASILIA;-302457062,3;-647012581,7
BRASILIA;-302476513,4;-647054130,4
BRASILIA;-302495964,4;-647095679,2
BRASILIA;-302515415,5;-647137228
BRASILIA;latitude;longitude
BRASILIA;-302534866,5;-647178776,8
BRASILIA;-302554317,6;-647220325,6
BRASILIA;-302573768,6;-647261874,3
BRASILIA;-302593219,7;-647303423,1
BRASILIA;-302612670,7;-647344971,9
BRASILIA;-302632121,8;-647386520,7
BRASILIA;-302651572,8;-647428069,5
BRASILIA;-302671023,9;-647469618,2
BRASILIA;-302690474,9;-647511167
BRASILIA;-302709925,9;-647552715,8
BRASILIA;-302729377;-647594264,6
BRASILIA;-302748828;-647635813,4
BRASILIA;-302768279,1;-647677362,1
BRASILIA;-302787730,1;-647718910,9
BRASILIA;-302807181,2;-647760459,7
BRASILIA;-302826632,2;-647802008,5
BRASILIA;-302846083,3;-647843557,3
BRASILIA;-302865534,3;-647885106
BRASILIA;-302884985,4;-647926654,8
BRASILIA;-302904436,4;-647968203,6
BRASILIA;-302923887,5;-648009752,4
BRASILIA;latitude;longitude
BRASILIA;-302943338,5;-648051301,2
BRASILIA;-302962789,6;-648092850
BRASILIA;-302982240,6;-648134398,7
BRASILIA;-303001691,7;-648175947,5
BRASILIA;-303021142,7;-648217496,3
BRASILIA;-303040593,8;-648259045,1
BRASILIA;-303060044,8;-648300593,9
BRASILIA;-303079495,9;-648342142,6
BRASILIA;-303098946,9;-648383691,4
BRASILIA;-303118398;-648425240,2
BRASILIA;-303137849;-648466789
BRASILIA;-303157300,1;-648508337,8
BRASILIA;-303176751,1;-648549886,5
BRASILIA;-303196202,1;-648591435,3
BRASILIA;-303215653,2;-648632984,1
BRASILIA;-303235104,2;-648674532,9
BRASILIA;-303254555,3;-648716081,7
BRASILIA;-303274006,3;-648757630,4
BRASILIA;-303293457,4;-648799179,2
BRASILIA;-303312908,4;-648840728
BRASILIA;-303332359,5;-648882276,8
BRASILIA;latitude;longitude
BRASILIA;-303351810,5;-648923825,6
BRASILIA;-303371261,6;-648965374,3
BRASILIA;-303390712,6;-649006923,1
BRASILIA;-303410163,7;-649048471,9
BRASILIA;-303429614,7;-649090020,7
BRASILIA;-303449065,8;-649131569,5
BRASILIA;-303468516,8;-649173118,2
BRASILIA;-303487967,9;-649214667
BRASILIA;-303507418,9;-649256215,8
BRASILIA;-303526870;-649297764,6
BRASILIA;-303546321;-649339313,4
BRASILIA;-303565772,1;-649380862,1
BRASILIA;-303585223,1;-649422410,9
BRASILIA;-303604674,2;-649463959,7
BRASILIA;-303624125,2;-649505508,5
BRASILIA;-303643576,3;-649547057,3
BRASILIA;-303663027,3;-649588606,1
BRASILIA;-303682478,3;-649630154,8
BRASILIA;-303701929,4;-649671703,6
BRASILIA;-303721380,4;-649713252,4
BRASILIA;-303740831,5;-649754801,2
BRASILIA;latitude;longitude
BRASILIA;-303760282,5;-649796350
BRASILIA;-303779733,6;-649837898,7
BRASILIA;-303799184,6;-649879447,5
BRASILIA;-303818635,7;-649920996,3
BRASILIA;-303838086,7;-649962545,1
BRASILIA;-303857537,8;-650004093,9
BRASILIA;-303876988,8;-650045642,6
BRASILIA;-303896439,9;-650087191,4
BRASILIA;-303915890,9;-650128740,2
BRASILIA;-303935342;-650170289
BRASILIA;-303954793;-650211837,8
BRASILIA;-303974244,1;-650253386,5
BRASILIA;-303993695,1;-650294935,3
BRASILIA;-304013146,2;-650336484,1
BRASILIA;-304032597,2;-650378032,9
BRASILIA;-304052048,3;-650419581,7
BRASILIA;-304071499,3;-650461130,4
BRASILIA;-304090950,4;-650502679,2
BRASILIA;-304110401,4;-650544228
BRASILIA;-304129852,5;-650585776,8
BRASILIA;-304149303,5;-650627325,6
BRASILIA;latitude;longitude
BRASILIA;-304168754,6;-650668874,3
BRASILIA;-304188205,6;-650710423,1
BRASILIA;-304207656,6;-650751971,9
BRASILIA;-304227107,7;-650793520,7
BRASILIA;-304246558,7;-650835069,5
BRASILIA;-304266009,8;-650876618,2
BRASILIA;-304285460,8;-650918167
BRASILIA;-304304911,9;-650959715,8
BRASILIA;-304324362,9;-651001264,6
BRASILIA;-304343814;-651042813,4
BRASILIA;-304363265;-651084362,1
BRASILIA;-304382716,1;-651125910,9
BRASILIA;-304402167,1;-651167459,7
BRASILIA;-304421618,2;-651209008,5
BRASILIA;-304441069,2;-651250557,3
BRASILIA;-304460520,3;-651292106,1
BRASILIA;-304479971,3;-651333654,8
BRASILIA;-304499422,4;-651375203,6
BRASILIA;-304518873,4;-651416752,4
BRASILIA;-304538324,5;-651458301,2
BRASILIA;-304557775,5;-651499850
BRASILIA;latitude;longitude
BRASILIA;-304577226,6;-651541398,7
BRASILIA;-304596677,6;-651582947,5
BRASILIA;-304616128,7;-651624496,3
BRASILIA;-304635579,7;-651666045,1
BRASILIA;-304655030,8;-651707593,9
BRASILIA;-304674481,8;-651749142,6
BRASILIA;-304693932,8;-651790691,4
BRASILIA;-304713383,9;-651832240,2
BRASILIA;-304732834,9;-651873789
BRASILIA;-304752286;-651915337,8
BRASILIA;-304771737;-651956886,5
BRASILIA;-304791188,1;-651998435,3
BRASILIA;-304810639,1;-652039984,1
BRASILIA;-304830090,2;-652081532,9
BRASILIA;-304849541,2;-652123081,7
BRASILIA;-304868992,3;-652164630,4
BRASILIA;-304888443,3;-652206179,2
BRASILIA;-304907894,4;-652247728
BRASILIA;-304927345,4;-652289276,8
BRASILIA;-304946796,5;-652330825,6
BRASILIA;-304966247,5;-652372374,3
BRASILIA;latitude;longitude
BRASILIA;-304985698,6;-652413923,1
BRASILIA;-305005149,6;-652455471,9
BRASILIA;-305024600,7;-652497020,7
BRASILIA;-305044051,7;-652538569,5
BRASILIA;-305063502,8;-652580118,2
BRASILIA;-305082953,8;-652621667
BRASILIA;-305102404,9;-652663215,8
BRASILIA;-305121855,9;-652704764,6
BRASILIA;-305141307;-652746313,4
BRASILIA;-305160758;-652787862,2
BRASILIA;-305180209;-652829410,9
BRASILIA;-305199660,1;-652870959,7
BRASILIA;-305219111,1;-652912508,5
BRASILIA;-305238562,2;-652954057,3
BRASILIA;-305258013,2;-652995606,1
BRASILIA;-305277464,3;-653037154,8
BRASILIA;-305296915,3;-653078703,6
BRASILIA;-305316366,4;-653120252,4
BRASILIA;-305335817,4;-653161801,2
BRASILIA;-305355268,5;-653203350
BRASILIA;-305374719,5;-653244898,7
BRASILIA;latitude;longitude
BRASILIA;-305394170,6;-653286447,5
BRASILIA;-305413621,6;-653327996,3
BRASILIA;-305433072,7;-653369545,1
BRASILIA;-305452523,7;-653411093,9
BRASILIA;-305471974,8;-653452642,6
BRASILIA;-305491425,8;-653494191,4
BRASILIA;-305510876,9;-653535740,2
BRASILIA;-305530327,9;-653577289
BRASILIA;-305549779;-653618837,8
BRASILIA;-305569230;-653660386,5
BRASILIA;-305588681,1;-653701935,3
BRASILIA;-305608132,1;-653743484,1
BRASILIA;-305627583,2;-653785032,9
BRASILIA;-305647034,2;-653826581,7
BRASILIA;-305666485,3;-653868130,4
BRASILIA;-305685936,3;-653909679,2
BRASILIA;-305705387,3;-653951228
BRASILIA;-305724838,4;-653992776,8
BRASILIA;-305744289,4;-654034325,6
BRASILIA;-305763740,5;-654075874,3
BRASILIA;-305783191,5;-654117423,1
BRASILIA;latitude;longitude
BRASILIA;-305802642,6;-654158971,9
BRASILIA;-305822093,6;-654200520,7
BRASILIA;-305841544,7;-654242069,5
BRASILIA;-305860995,7;-654283618,2
BRASILIA;-305880446,8;-654325167
BRASILIA;-305899897,8;-654366715,8
BRASILIA;-305919348,9;-654408264,6
BRASILIA;-305938799,9;-654449813,4
BRASILIA;-305958251;-654491362,2
BRASILIA;-305977702;-654532910,9
BRASILIA;-305997153,1;-654574459,7
BRASILIA;-306016604,1;-654616008,5
BRASILIA;-306036055,2;-654657557,3
BRASILIA;-306055506,2;-654699106,1
BRASILIA;-306074957,3;-654740654,8
BRASILIA;-306094408,3;-654782203,6
BRASILIA;-306113859,4;-654823752,4
BRASILIA;-306133310,4;-654865301,2
BRASILIA;-306152761,5;-654906850
BRASILIA;-306172212,5;-654948398,7
BRASILIA;-306191663,5;-654989947,5
BRASILIA;latitude;longitude
BRASILIA;-306211114,6;-655031496,3
BRASILIA;-306230565,6;-655073045,1
BRASILIA;-306250016,7;-655114593,9
BRASILIA;-306269467,7;-655156142,6
BRASILIA;-306288918,8;-655197691,4
BRASILIA;-306308369,8;-655239240,2
BRASILIA;-306327820,9;-655280789
BRASILIA;-306347271,9;-655322337,8
BRASILIA;-306366723;-655363886,5
BRASILIA;-306386174;-655405435,3
BRASILIA;-306405625,1;-655446984,1
BRASILIA;-306425076,1;-655488532,9
BRASILIA;-306444527,2;-655530081,7
BRASILIA;-306463978,2;-655571630,4
BRASILIA;-306483429,3;-655613179,2
BRASILIA;-306502880,3;-655654728
BRASILIA;-306522331,4;-655696276,8
BRASILIA;-306541782,4;-655737825,6
BRASILIA;-306561233,5;-655779374,3
BRASILIA;-306580684,5;-655820923,1
BRASILIA;-306600135,6;-655862471,9
BRASILIA;latitude;longitude
BRASILIA;-306619586,6;-655904020,7
BRASILIA;-306639037,7;-655945569,5
BRASILIA;-306658488,7;-655987118,3
BRASILIA;-306677939,7;-656028667
BRASILIA;-306697390,8;-656070215,8
BRASILIA;-306716841,8;-656111764,6
BRASILIA;-306736292,9;-656153313,4
BRASILIA;-306755743,9;-656194862,2
BRASILIA;-306775195;-656236410,9
BRASILIA;-306794646;-656277959,7
BRASILIA;-306814097,1;-656319508,5
BRASILIA;-306833548,1;-656361057,3
BRASILIA;-306852999,2;-656402606,1
BRASILIA;-306872450,2;-656444154,8
BRASILIA;-306891901,3;-656485703,6
BRASILIA;-306911352,3;-656527252,4
BRASILIA;-306930803,4;-656568801,2
BRASILIA;-306950254,4;-656610350
BRASILIA;-306969705,5;-656651898,7
BRASILIA;-306989156,5;-656693447,5
BRASILIA;-307008607,6;-656734996,3
BRASILIA;latitude;longitude
BRASILIA;-307028058,6;-656776545,1
BRASILIA;-307047509,7;-656818093,9
BRASILIA;-307066960,7;-656859642,6
BRASILIA;-307086411,8;-656901191,4
BRASILIA;-307105862,8;-656942740,2
BRASILIA;-307125313,9;-656984289
BRASILIA;-307144764,9;-657025837,8
BRASILIA;-307164216;-657067386,5
BRASILIA;-307183667;-657108935,3
BRASILIA;-307203118;-657150484,1
BRASILIA;-307222569,1;-657192032,9
BRASILIA;-307242020,1;-657233581,7
BRASILIA;-307261471,2;-657275130,4
BRASILIA;-307280922,2;-657316679,2
BRASILIA;-307300373,3;-657358228
BRASILIA;-307319824,3;-657399776,8
BRASILIA;-307339275,4;-657441325,6
